method,seed,episode,global_step,return,length,epsilon,loss_mean,moving_avg_50,device
double_dqn,2,145,4868,35.0,35,0.421925,0.045962097535708124,51.44,cuda
double_dqn,2,146,4895,27.0,27,0.41871875000000003,0.04571692840437646,51.44,cuda
double_dqn,2,147,5004,109.0,109,0.4057750000000001,0.05069254573280795,53.22,cuda
double_dqn,2,148,5071,67.0,67,0.3978187500000001,0.0877134960506167,54.12,cuda
double_dqn,2,149,5099,28.0,28,0.39449375,0.0497153304251177,54.52,cuda
double_dqn,2,150,5205,106.0,106,0.38190625,0.056676317186463834,56.04,cuda
double_dqn,2,151,5289,84.0,84,0.37193125000000005,0.0566887615381607,57.12,cuda
double_dqn,2,152,5319,30.0,30,0.36836875,0.05731528510029117,57.44,cuda
double_dqn,2,153,5397,78.0,78,0.35910624999999996,0.04330764450013447,58.68,cuda
double_dqn,2,154,5488,91.0,91,0.34829999999999994,0.06206006987102248,60.24,cuda
double_dqn,2,155,5600,112.0,112,0.3350000000000001,0.07943843473913148,62.16,cuda
double_dqn,2,156,5613,13.0,13,0.33345625,0.05876451786249303,61.76,cuda
double_dqn,2,157,5624,11.0,11,0.33215000000000006,0.08362534168091687,61.1,cuda
double_dqn,2,158,5634,10.0,10,0.33096249999999994,0.05539653552696109,59.92,cuda
double_dqn,2,159,5742,108.0,108,0.3181375000000001,0.06609102155521719,61.56,cuda
double_dqn,2,160,5837,95.0,95,0.30685625000000005,0.05825546895104804,62.34,cuda
